,SibSp,Parch,Fare,passenger_class,isFemale,passenger_survived
522,-0.5364756440800631,-0.48112115042747156,-0.6374521102888887,-0.8743405952545423,0,0
266,3.266658624843948,0.5820971943443483,0.21600061283939664,-0.8743405952545423,0,0
688,-0.5364756440800631,-0.48112115042747156,-0.62244553918803,-0.8743405952545423,0,0
336,0.4143079231509398,-0.48112115042747156,0.923541511143285,1.4442811314204662,0,0
683,4.217442192074952,1.645315539116168,0.4056202590638944,-0.8743405952545423,0,0
809,0.4143079231509398,-0.48112115042747156,0.5686208561650224,1.4442811314204662,1,1
700,0.4143079231509398,-0.48112115042747156,5.154327170578613,1.4442811314204662,1,1
802,0.4143079231509398,1.645315539116168,2.3274498797239684,1.4442811314204662,0,1
306,-0.5364756440800631,-0.48112115042747156,2.087768017854315,1.4442811314204662,1,1
210,-0.5364756440800631,-0.48112115042747156,-0.6420529335941625,-0.8743405952545423,0,0
616,0.4143079231509398,0.5820971943443483,-0.4488183547726639,-0.8743405952545423,0,0
463,-0.5364756440800631,-0.48112115042747156,-0.4856249412148541,0.2849702680829619,0,0
723,-0.5364756440800631,-0.48112115042747156,-0.4856249412148541,0.2849702680829619,0,0
270,-0.5364756440800631,-0.48112115042747156,-0.0123974012438372,1.4442811314204662,0,0
303,-0.5364756440800631,-0.48112115042747156,-0.5027137134915852,0.2849702680829619,1,1
52,0.4143079231509398,-0.48112115042747156,1.1898424221363089,1.4442811314204662,1,1
482,-0.5364756440800631,-0.48112115042747156,-0.6157625147068837,-0.8743405952545423,0,0
740,-0.5364756440800631,-0.48112115042747156,-0.038687820131115915,1.4442811314204662,0,1
54,-0.5364756440800631,0.5820971943443483,0.8020587435489476,1.4442811314204662,0,0
408,-0.5364756440800631,-0.48112115042747156,-0.6229923799008854,-0.8743405952545423,0,0
313,-0.5364756440800631,-0.48112115042747156,-0.6198164972993021,-0.8743405952545423,0,0
860,1.3650914903819424,-0.48112115042747156,-0.4564872699620831,-0.8743405952545423,0,0
491,-0.5364756440800631,-0.48112115042747156,-0.6367948498167068,-0.8743405952545423,0,0
375,0.4143079231509398,-0.48112115042747156,1.3329043655533246,1.4442811314204662,1,1
31,0.4143079231509398,-0.48112115042747156,3.0246928209497104,1.4442811314204662,1,1
617,0.4143079231509398,-0.48112115042747156,-0.40412464266429005,-0.8743405952545423,1,0
735,-0.5364756440800631,-0.48112115042747156,-0.40412464266429005,-0.8743405952545423,0,0
182,3.266658624843948,1.645315539116168,-0.0022098639250167145,-0.8743405952545423,0,0
36,-0.5364756440800631,-0.48112115042747156,-0.6373416905295621,-0.8743405952545423,0,1
294,-0.5364756440800631,-0.48112115042747156,-0.6198164972993021,-0.8743405952545423,0,0
239,-0.5364756440800631,-0.48112115042747156,-0.5046854949081312,0.2849702680829619,0,0
381,-0.5364756440800631,1.645315539116168,-0.41354449975160207,-0.8743405952545423,1,1
285,-0.5364756440800631,-0.48112115042747156,-0.5996596331384255,-0.8743405952545423,0,0
55,-0.5364756440800631,-0.48112115042747156,0.10590948374891702,1.4442811314204662,0,1
784,-0.5364756440800631,-0.48112115042747156,-0.6420529335941625,-0.8743405952545423,0,0
677,-0.5364756440800631,-0.48112115042747156,-0.5686579711865465,-0.8743405952545423,1,1
547,-0.5364756440800631,-0.48112115042747156,-0.4629494549245762,0.2849702680829619,0,1
317,-0.5364756440800631,-0.48112115042747156,-0.4593345223275754,0.2849702680829619,0,0
261,3.266658624843948,1.645315539116168,-0.0022098639250167145,-0.8743405952545423,0,1
273,-0.5364756440800631,0.5820971943443483,-0.04657494579729955,1.4442811314204662,0,0
715,-0.5364756440800631,-0.48112115042747156,-0.6262786822617953,-0.8743405952545423,0,0
310,-0.5364756440800631,-0.48112115042747156,1.3588661542045122,1.4442811314204662,1,1
269,-0.5364756440800631,-0.48112115042747156,2.7384558853144627,1.4442811314204662,1,1
103,-0.5364756440800631,-0.48112115042747156,-0.5998778436151899,-0.8743405952545423,0,0
600,1.3650914903819424,0.5820971943443483,-0.11755907679295206,0.2849702680829619,1,1
164,3.266658624843948,0.5820971943443483,0.21600061283939664,-0.8743405952545423,0,0
659,-0.5364756440800631,1.645315539116168,2.1506468127070195,1.4442811314204662,0,0
536,-0.5364756440800631,-0.48112115042747156,-0.12938976529222748,1.4442811314204662,0,0
875,-0.5364756440800631,-0.48112115042747156,-0.6374521102888887,-0.8743405952545423,1,1
196,-0.5364756440800631,-0.48112115042747156,-0.6236496403730674,-0.8743405952545423,0,0
671,0.4143079231509398,-0.48112115042747156,0.5397013953890158,1.4442811314204662,0,0
810,-0.5364756440800631,-0.48112115042747156,-0.6200347077760665,-0.8743405952545423,0,0
57,-0.5364756440800631,-0.48112115042747156,-0.6373416905295621,-0.8743405952545423,0,0
614,-0.5364756440800631,-0.48112115042747156,-0.6157625147068837,-0.8743405952545423,0,0
327,-0.5364756440800631,-0.48112115042747156,-0.4856249412148541,0.2849702680829619,1,1
78,-0.5364756440800631,1.645315539116168,-0.06497823901839463,0.2849702680829619,0,1
690,0.4143079231509398,-0.48112115042747156,0.6711534898254095,1.4442811314204662,0,1
318,-0.5364756440800631,1.645315539116168,3.5070142168138374,1.4442811314204662,1,1
769,-0.5364756440800631,-0.48112115042747156,-0.6075467588046092,-0.8743405952545423,0,0
162,-0.5364756440800631,-0.48112115042747156,-0.6229923799008854,-0.8743405952545423,0,0
236,0.4143079231509398,-0.48112115042747156,-0.14384949568023078,0.2849702680829619,0,0
694,-0.5364756440800631,-0.48112115042747156,-0.12938976529222748,1.4442811314204662,0,0
249,0.4143079231509398,-0.48112115042747156,-0.14384949568023078,0.2849702680829619,0,0
775,-0.5364756440800631,-0.48112115042747156,-0.6236496403730674,-0.8743405952545423,0,0
748,0.4143079231509398,-0.48112115042747156,0.5686208561650224,1.4442811314204662,0,0
566,-0.5364756440800631,-0.48112115042747156,-0.6198164972993021,-0.8743405952545423,0,0
668,-0.5364756440800631,-0.48112115042747156,-0.6157625147068837,-0.8743405952545423,0,0
707,-0.5364756440800631,-0.48112115042747156,-0.13629100025013813,1.4442811314204662,0,1
5,-0.5364756440800631,-0.48112115042747156,-0.6050281366752078,-0.8743405952545423,0,0
551,-0.5364756440800631,-0.48112115042747156,-0.14384949568023078,0.2849702680829619,0,0
861,0.4143079231509398,-0.48112115042747156,-0.5250605695457722,0.2849702680829619,0,0
678,0.4143079231509398,5.898188918203447,0.4056202590638944,-0.8743405952545423,1,0
602,-0.5364756440800631,-0.48112115042747156,0.28731337407114016,1.4442811314204662,0,0
727,-0.5364756440800631,-0.48112115042747156,-0.6239782706091583,-0.8743405952545423,1,1
91,-0.5364756440800631,-0.48112115042747156,-0.620910178725013,-0.8743405952545423,0,0
523,-0.5364756440800631,0.5820971943443483,0.6968970679998328,1.4442811314204662,1,1
90,-0.5364756440800631,-0.48112115042747156,-0.6157625147068837,-0.8743405952545423,0,0
75,-0.5364756440800631,-0.48112115042747156,-0.6262786822617953,-0.8743405952545423,0,0
726,2.315875057612945,-0.48112115042747156,-0.27530159011662436,0.2849702680829619,1,1
862,-0.5364756440800631,-0.48112115042747156,-0.14571085733745007,1.4442811314204662,1,1
675,-0.5364756440800631,-0.48112115042747156,-0.6229923799008854,-0.8743405952545423,0,0
299,-0.5364756440800631,0.5820971943443483,5.680025128564861,1.4442811314204662,1,1
799,0.4143079231509398,0.5820971943443483,-0.19248677062169645,-0.8743405952545423,1,0
511,-0.5364756440800631,-0.48112115042747156,-0.6157625147068837,-0.8743405952545423,0,0
272,-0.5364756440800631,0.5820971943443483,-0.31473721844754243,0.2849702680829619,1,1
280,-0.5364756440800631,-0.48112115042747156,-0.6236496403730674,-0.8743405952545423,0,0
632,-0.5364756440800631,-0.48112115042747156,-0.02554261068747656,1.4442811314204662,0,1
532,0.4143079231509398,0.5820971943443483,-0.6373416905295621,-0.8743405952545423,0,0
831,0.4143079231509398,0.5820971943443483,-0.33445503261300147,0.2849702680829619,0,1
448,1.3650914903819424,0.5820971943443483,-0.3210916126925977,-0.8743405952545423,1,1
200,-0.5364756440800631,-0.48112115042747156,-0.5776414073203296,-0.8743405952545423,0,0
13,0.4143079231509398,4.834970573431627,-0.005167536049835589,-0.8743405952545423,0,0
74,-0.5364756440800631,-0.48112115042747156,0.6578978606224436,-0.8743405952545423,0,1
821,-0.5364756440800631,-0.48112115042747156,-0.5996596331384255,-0.8743405952545423,0,1
641,-0.5364756440800631,-0.48112115042747156,0.9945256421389376,1.4442811314204662,1,1
599,0.4143079231509398,-0.48112115042747156,0.6692921281681902,1.4442811314204662,0,1
59,4.217442192074952,1.645315539116168,0.4056202590638944,-0.8743405952545423,0,0
816,-0.5364756440800631,-0.48112115042747156,-0.6190488170677936,-0.8743405952545423,1,0
764,-0.5364756440800631,-0.48112115042747156,-0.6229923799008854,-0.8743405952545423,0,0
151,0.4143079231509398,-0.48112115042747156,0.923541511143285,1.4442811314204662,1,1
531,-0.5364756440800631,-0.48112115042747156,-0.6373416905295621,-0.8743405952545423,0,0
11,-0.5364756440800631,-0.48112115042747156,-0.12938976529222748,1.4442811314204662,1,1
777,-0.5364756440800631,-0.48112115042747156,-0.4994274111306754,-0.8743405952545423,1,1
865,-0.5364756440800631,-0.48112115042747156,-0.4856249412148541,0.2849702680829619,1,1
796,-0.5364756440800631,-0.48112115042747156,-0.14571085733745007,1.4442811314204662,1,1
346,-0.5364756440800631,-0.48112115042747156,-0.4856249412148541,0.2849702680829619,1,1
822,-0.5364756440800631,-0.48112115042747156,-0.8274003867494775,1.4442811314204662,0,0
370,0.4143079231509398,-0.48112115042747156,0.630185130073363,1.4442811314204662,0,1
498,0.4143079231509398,1.645315539116168,3.1569125956176123,1.4442811314204662,1,0
633,-0.5364756440800631,-0.48112115042747156,-0.8274003867494775,1.4442811314204662,0,0
356,-0.5364756440800631,0.5820971943443483,0.618572652050852,1.4442811314204662,1,1
774,0.4143079231509398,2.7085338838879878,-0.22272075234206692,0.2849702680829619,1,1
640,-0.5364756440800631,-0.48112115042747156,-0.620910178725013,-0.8743405952545423,0,0
274,-0.5364756440800631,-0.48112115042747156,-0.6236496403730674,-0.8743405952545423,1,1
188,0.4143079231509398,0.5820971943443483,-0.4198988939966573,-0.8743405952545423,0,0
753,-0.5364756440800631,-0.48112115042747156,-0.6198164972993021,-0.8743405952545423,0,0
351,-0.5364756440800631,-0.48112115042747156,0.09276427430527767,1.4442811314204662,0,0
229,2.315875057612945,0.5820971943443483,-0.15787017607281653,-0.8743405952545423,1,0
848,-0.5364756440800631,0.5820971943443483,0.040183436530720235,0.2849702680829619,0,0
388,-0.5364756440800631,-0.48112115042747156,-0.6241964810859228,-0.8743405952545423,0,0
338,-0.5364756440800631,-0.48112115042747156,-0.6157625147068837,-0.8743405952545423,0,1
827,-0.5364756440800631,1.645315539116168,0.1454555318391616,0.2849702680829619,0,1
773,-0.5364756440800631,-0.48112115042747156,-0.6374521102888887,-0.8743405952545423,0,0
221,-0.5364756440800631,-0.48112115042747156,-0.4856249412148541,0.2849702680829619,0,0
